Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Segmentation,Seasonal Trends,Delivery Time,Number of Items Purchased
1353,65,Male,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,Bank Transfer,Next Day Air,37,Credit Card,Bi-Weekly,New,Christmas present,16,3
1365,68,Male,Hat,Accessories,75,Delaware,L,Yellow,Fall,4.7,Cash,Express,5,Cash,Every 3 Months,Loyal,Summer preperation,21,8
1366,28,Male,Handbag,Accessories,69,Indiana,M,Magenta,Winter,4.5,PayPal,Store Pickup,18,Bank Transfer,Fortnightly,VIP,Pre-fall shopping,11,9
1369,21,Male,Shirt,Clothing,36,Wisconsin,L,Orange,Summer,4.9,Venmo,Express,2,Cash,Weekly,New,Pre-fall shopping,20,7
1377,57,Male,Sandals,Footwear,65,New Jersey,L,Pink,Spring,5.0,Cash,Free Shipping,24,PayPal,Annually,New,Back to school,9,9
1381,51,Male,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,Bank Transfer,Standard,41,Cash,Fortnightly,New,Christmas present,6,4
1383,68,Male,Jacket,Outerwear,55,Michigan,L,Brown,Winter,4.8,Venmo,Express,16,Bank Transfer,Quarterly,Loyal,Pre-fall shopping,18,3
1385,46,Male,Sneakers,Footwear,96,Alaska,M,Beige,Fall,4.6,Cash,Standard,8,Bank Transfer,Weekly,VIP,Christmas present,20,2
1395,26,Male,Coat,Outerwear,43,Iowa,L,Magenta,Fall,4.7,PayPal,Next Day Air,39,Cash,Weekly,Loyal,Pre-fall shopping,5,1
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,Cash,Store Pickup,33,PayPal,Annually,New,Back to school,17,9
1408,56,Male,Handbag,Accessories,61,Nevada,XL,Charcoal,Spring,4.5,Cash,Express,11,Credit Card,Annually,New,Back to school,8,7
1415,29,Male,Socks,Clothing,51,Minnesota,M,Black,Summer,4.5,Debit Card,Store Pickup,3,Credit Card,Bi-Weekly,Loyal,Back to school,30,6
1418,62,Male,Shorts,Clothing,25,Montana,S,Brown,Spring,4.6,Cash,Standard,21,Debit Card,Fortnightly,VIP,Summer preperation,17,5
1421,22,Male,Jeans,Clothing,53,California,XL,Gray,Summer,4.6,Cash,Store Pickup,45,PayPal,Every 3 Months,New,Summer preperation,11,3
1427,60,Male,Pants,Clothing,38,Michigan,M,Yellow,Summer,4.8,Credit Card,Free Shipping,35,PayPal,Every 3 Months,Loyal,Summer preperation,29,9
1428,31,Male,Backpack,Accessories,90,South Dakota,S,Orange,Summer,4.9,PayPal,Store Pickup,8,Credit Card,Annually,Loyal,Back to school,11,4
1429,20,Male,Blouse,Clothing,97,North Dakota,S,Green,Summer,4.9,Debit Card,Express,42,PayPal,Quarterly,Loyal,Christmas present,28,1
1430,24,Male,Skirt,Clothing,38,Maryland,L,Gold,Fall,4.7,Venmo,Standard,6,Credit Card,Every 3 Months,Loyal,Summer preperation,28,1
1431,48,Male,Sandals,Footwear,30,Michigan,S,Orange,Summer,4.9,PayPal,Free Shipping,3,Credit Card,Fortnightly,VIP,Summer preperation,3,4
1433,34,Male,Hat,Accessories,33,Florida,L,Black,Winter,4.4,Cash,Express,32,Debit Card,Quarterly,New,Christmas present,16,1
1435,59,Male,Sweater,Clothing,64,New York,L,Maroon,Summer,4.6,PayPal,Free Shipping,21,Debit Card,Bi-Weekly,VIP,Christmas present,20,6
1440,25,Male,Boots,Footwear,48,New Mexico,M,Magenta,Summer,4.8,Credit Card,Next Day Air,25,Cash,Fortnightly,New,Christmas present,24,6
1441,27,Male,Sandals,Footwear,76,Arizona,M,Pink,Spring,4.4,Bank Transfer,Standard,13,Venmo,Monthly,Loyal,Back to school,4,1
1453,60,Male,Jacket,Outerwear,25,Colorado,L,Blue,Spring,4.7,Venmo,2-Day Shipping,11,Bank Transfer,Quarterly,VIP,Pre-fall shopping,9,5
1456,60,Male,Pants,Clothing,79,Alabama,L,Silver,Fall,4.9,Debit Card,Express,1,PayPal,Every 3 Months,VIP,Summer preperation,19,4
1458,58,Male,Shirt,Clothing,57,Pennsylvania,S,Gray,Spring,4.7,Bank Transfer,Express,47,Venmo,Fortnightly,Loyal,Back to school,29,6
1460,20,Male,Shoes,Footwear,35,Maine,L,Yellow,Winter,4.8,PayPal,Express,18,Venmo,Fortnightly,Loyal,Summer preperation,10,6
1461,70,Male,Boots,Footwear,85,Pennsylvania,L,Violet,Fall,4.6,Venmo,Standard,33,Venmo,Bi-Weekly,VIP,Back to school,10,8
1462,54,Male,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5.0,PayPal,2-Day Shipping,42,Venmo,Quarterly,New,Pre-fall shopping,10,8
1463,38,Male,Sneakers,Footwear,90,Utah,S,Charcoal,Summer,4.8,Venmo,2-Day Shipping,2,Venmo,Quarterly,Loyal,Back to school,24,7
1464,54,Male,Jewelry,Accessories,49,Oklahoma,M,Beige,Summer,4.9,Credit Card,Store Pickup,1,Bank Transfer,Monthly,New,Back to school,23,3
1465,33,Male,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,Bank Transfer,2-Day Shipping,23,Bank Transfer,Quarterly,VIP,Pre-fall shopping,26,1
1467,58,Male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,PayPal,Store Pickup,3,PayPal,Annually,Loyal,Summer preperation,23,4
1468,30,Male,Jewelry,Accessories,27,Ohio,XL,Olive,Winter,4.7,Credit Card,Store Pickup,16,Debit Card,Fortnightly,Loyal,Christmas present,3,7
1470,28,Male,Jewelry,Accessories,98,Mississippi,M,Purple,Winter,4.4,Debit Card,Standard,31,PayPal,Every 3 Months,VIP,Pre-fall shopping,7,2
1484,39,Male,Jewelry,Accessories,61,Massachusetts,S,Yellow,Summer,4.7,PayPal,Next Day Air,12,Debit Card,Bi-Weekly,Loyal,Pre-fall shopping,16,6
1485,49,Male,Shorts,Clothing,46,Nebraska,M,Teal,Summer,4.4,Cash,Store Pickup,22,Venmo,Every 3 Months,Loyal,Pre-fall shopping,28,6
1487,25,Male,Sneakers,Footwear,73,Idaho,S,Yellow,Spring,5.0,Cash,Free Shipping,23,Venmo,Every 3 Months,VIP,Pre-fall shopping,24,7
1488,40,Male,Skirt,Clothing,44,Arizona,L,Black,Summer,4.6,Credit Card,Store Pickup,26,PayPal,Annually,VIP,Pre-fall shopping,30,3
1491,66,Male,Sneakers,Footwear,52,Louisiana,L,Olive,Spring,4.9,Venmo,Express,15,Venmo,Bi-Weekly,Loyal,Pre-fall shopping,21,5
1493,62,Male,Jacket,Outerwear,38,North Carolina,M,Maroon,Summer,4.5,Venmo,Free Shipping,3,Venmo,Quarterly,Loyal,Back to school,4,8
1496,45,Male,Jewelry,Accessories,23,Rhode Island,M,Brown,Winter,4.5,PayPal,Next Day Air,6,PayPal,Weekly,VIP,Pre-fall shopping,12,1
1497,63,Male,T-shirt,Clothing,98,Idaho,M,Purple,Winter,5.0,Credit Card,Standard,9,Venmo,Bi-Weekly,VIP,Summer preperation,16,6
1501,63,Male,Jeans,Clothing,69,Alabama,L,Maroon,Summer,4.8,Venmo,Next Day Air,22,Debit Card,Monthly,New,Back to school,8,9
1509,35,Male,Blouse,Clothing,84,Colorado,L,Beige,Spring,4.4,Credit Card,Store Pickup,3,Cash,Every 3 Months,VIP,Summer preperation,17,3
1510,20,Male,Dress,Clothing,54,New Hampshire,XL,White,Summer,4.6,Credit Card,Free Shipping,44,Debit Card,Annually,New,Pre-fall shopping,13,7
1517,20,Male,Jeans,Clothing,68,Nevada,L,Indigo,Winter,4.5,Bank Transfer,Express,5,Bank Transfer,Bi-Weekly,VIP,Pre-fall shopping,25,5
1520,50,Male,Sunglasses,Accessories,73,Texas,L,Cyan,Fall,4.9,Venmo,Next Day Air,40,PayPal,Weekly,Loyal,Back to school,9,1
1521,21,Male,Hat,Accessories,66,Iowa,M,Brown,Summer,4.4,Venmo,2-Day Shipping,39,Cash,Quarterly,VIP,Back to school,6,7
1523,38,Male,Shorts,Clothing,72,Tennessee,L,Yellow,Spring,4.8,Venmo,Free Shipping,5,Debit Card,Monthly,VIP,Back to school,23,5
1525,22,Male,Socks,Clothing,76,Massachusetts,L,Pink,Summer,4.4,Debit Card,Free Shipping,6,Cash,Bi-Weekly,Loyal,Christmas present,18,1
1526,29,Male,Belt,Accessories,31,Oregon,M,Indigo,Winter,4.6,Debit Card,2-Day Shipping,22,Cash,Fortnightly,New,Back to school,30,1
1528,26,Male,Hat,Accessories,75,Wisconsin,L,Red,Fall,4.5,Bank Transfer,2-Day Shipping,33,Debit Card,Fortnightly,VIP,Christmas present,16,6
1532,63,Male,Backpack,Accessories,83,Mississippi,S,Violet,Spring,4.5,Cash,Next Day Air,8,PayPal,Bi-Weekly,Loyal,Back to school,22,7
1533,68,Male,Jacket,Outerwear,46,Wisconsin,S,Silver,Winter,4.4,PayPal,Next Day Air,5,PayPal,Every 3 Months,New,Back to school,8,1
1540,32,Male,Belt,Accessories,55,Hawaii,M,Turquoise,Spring,5.0,Credit Card,2-Day Shipping,19,Cash,Every 3 Months,VIP,Pre-fall shopping,3,7
1546,48,Male,Belt,Accessories,43,Delaware,M,Black,Winter,4.9,Cash,Store Pickup,49,Bank Transfer,Annually,Loyal,Summer preperation,19,8
1554,27,Male,Blouse,Clothing,45,Delaware,M,Indigo,Spring,4.8,PayPal,Free Shipping,21,Debit Card,Quarterly,VIP,Christmas present,18,6
1556,43,Male,Shorts,Clothing,47,Ohio,S,Cyan,Winter,4.5,Bank Transfer,Free Shipping,44,Cash,Quarterly,Loyal,Back to school,5,8
1560,43,Male,Scarf,Accessories,94,Oregon,L,Beige,Fall,4.5,Venmo,Store Pickup,23,PayPal,Fortnightly,VIP,Summer preperation,14,2
1565,22,Male,Backpack,Accessories,33,California,XL,Turquoise,Summer,4.5,Cash,Next Day Air,30,Debit Card,Every 3 Months,Loyal,Summer preperation,2,9
1569,51,Male,Sneakers,Footwear,76,Washington,L,Yellow,Spring,4.6,Venmo,Store Pickup,8,Debit Card,Monthly,Loyal,Back to school,19,4
1571,30,Male,Pants,Clothing,41,Missouri,L,Brown,Winter,4.8,Debit Card,Next Day Air,3,Bank Transfer,Every 3 Months,Loyal,Pre-fall shopping,21,8
1572,28,Male,Jewelry,Accessories,88,Colorado,L,Silver,Winter,4.5,Cash,Next Day Air,11,Bank Transfer,Fortnightly,New,Christmas present,12,2
1579,62,Male,Pants,Clothing,97,California,S,Maroon,Winter,4.9,Debit Card,2-Day Shipping,2,PayPal,Quarterly,New,Back to school,6,2
1594,61,Male,Dress,Clothing,95,Maryland,M,Black,Spring,4.9,PayPal,2-Day Shipping,25,Bank Transfer,Monthly,VIP,Christmas present,6,1
1597,42,Male,Jewelry,Accessories,30,Mississippi,S,Pink,Fall,4.7,Bank Transfer,Store Pickup,15,Debit Card,Monthly,VIP,Back to school,30,2
1601,20,Male,Boots,Footwear,26,Montana,S,Yellow,Spring,4.7,PayPal,Next Day Air,24,PayPal,Weekly,VIP,Christmas present,18,8
1605,18,Male,Sweater,Clothing,92,Maine,M,White,Summer,4.8,Venmo,2-Day Shipping,25,Credit Card,Every 3 Months,New,Back to school,5,6
1609,26,Male,Sandals,Footwear,58,Nebraska,XL,Cyan,Fall,4.6,Cash,Next Day Air,12,Bank Transfer,Bi-Weekly,New,Back to school,17,5
1612,41,Male,Pants,Clothing,26,Arkansas,L,Yellow,Winter,4.5,PayPal,Next Day Air,6,Debit Card,Monthly,VIP,Christmas present,30,7
1613,18,Male,Skirt,Clothing,68,Wisconsin,M,Indigo,Summer,4.4,Bank Transfer,Standard,26,Venmo,Monthly,New,Summer preperation,12,7
1619,63,Male,Sandals,Footwear,72,Michigan,L,Purple,Summer,5.0,Venmo,Standard,39,Debit Card,Quarterly,VIP,Christmas present,11,4
1633,35,Male,Gloves,Accessories,28,Oregon,S,White,Summer,4.7,PayPal,2-Day Shipping,50,Debit Card,Every 3 Months,New,Back to school,29,7
1634,54,Male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,Bank Transfer,2-Day Shipping,33,Debit Card,Bi-Weekly,Loyal,Christmas present,26,6
1639,68,Male,Jacket,Outerwear,51,Tennessee,M,Black,Spring,4.6,PayPal,Free Shipping,18,Venmo,Weekly,Loyal,Back to school,19,4
1648,34,Male,Boots,Footwear,78,Hawaii,M,Purple,Summer,4.9,Credit Card,Store Pickup,8,Debit Card,Quarterly,VIP,Summer preperation,24,9
1650,58,Male,T-shirt,Clothing,63,Wisconsin,M,White,Summer,4.9,PayPal,Free Shipping,3,Credit Card,Quarterly,New,Back to school,16,6
1663,63,Male,Sunglasses,Accessories,24,New Mexico,M,Olive,Winter,4.6,Debit Card,Free Shipping,46,Debit Card,Fortnightly,VIP,Summer preperation,16,7
1665,19,Male,Handbag,Accessories,53,Minnesota,M,Purple,Spring,5.0,PayPal,Next Day Air,35,PayPal,Weekly,VIP,Back to school,24,9
1676,35,Male,Pants,Clothing,90,Colorado,M,Beige,Spring,4.7,Venmo,Next Day Air,21,Credit Card,Annually,VIP,Pre-fall shopping,17,2
1679,41,Male,Pants,Clothing,71,Ohio,S,Magenta,Summer,4.8,PayPal,2-Day Shipping,30,Venmo,Fortnightly,VIP,Pre-fall shopping,11,7
1680,60,Male,Dress,Clothing,52,Massachusetts,S,Black,Fall,4.5,PayPal,Next Day Air,24,Debit Card,Bi-Weekly,New,Christmas present,8,3
1683,65,Male,Socks,Clothing,97,New York,M,Yellow,Fall,4.9,Venmo,2-Day Shipping,37,Credit Card,Bi-Weekly,Loyal,Christmas present,8,8
1685,30,Male,Shirt,Clothing,93,New Mexico,M,Indigo,Spring,4.6,Cash,Standard,28,PayPal,Weekly,New,Pre-fall shopping,12,7
1686,33,Male,Blouse,Clothing,48,Minnesota,M,Pink,Winter,4.6,Venmo,Standard,43,PayPal,Bi-Weekly,Loyal,Christmas present,18,9
1690,32,Male,Shirt,Clothing,73,North Carolina,L,Turquoise,Winter,4.6,Credit Card,Store Pickup,32,Bank Transfer,Monthly,New,Back to school,12,6
1694,63,Male,Jacket,Outerwear,88,Tennessee,XL,Olive,Fall,4.9,Venmo,Standard,45,Bank Transfer,Fortnightly,Loyal,Pre-fall shopping,27,5
1696,54,Male,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,Venmo,2-Day Shipping,1,PayPal,Fortnightly,Loyal,Christmas present,10,6
1699,25,Male,Belt,Accessories,41,Iowa,XL,Turquoise,Winter,4.8,Credit Card,Standard,46,Bank Transfer,Quarterly,VIP,Christmas present,13,7
1703,54,Male,Jeans,Clothing,83,Alabama,XL,Yellow,Summer,5.0,Debit Card,Express,48,Bank Transfer,Weekly,New,Summer preperation,9,2
1708,25,Male,Shorts,Clothing,81,Nevada,L,Maroon,Fall,4.9,Credit Card,2-Day Shipping,25,Cash,Bi-Weekly,VIP,Summer preperation,22,8
1712,21,Male,T-shirt,Clothing,93,North Carolina,M,Lavender,Spring,4.7,Debit Card,Express,19,Credit Card,Monthly,New,Back to school,12,7
1714,49,Male,Jacket,Outerwear,22,Missouri,M,Pink,Winter,4.6,Venmo,Free Shipping,37,PayPal,Quarterly,VIP,Christmas present,16,2
1715,30,Male,Jeans,Clothing,71,South Dakota,S,Charcoal,Summer,4.4,Bank Transfer,Standard,15,Cash,Monthly,Loyal,Summer preperation,28,4
1717,69,Male,Blouse,Clothing,47,Connecticut,M,Cyan,Winter,4.7,Venmo,Standard,30,Cash,Every 3 Months,VIP,Back to school,30,7
1754,25,Male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,Venmo,Next Day Air,23,Credit Card,Fortnightly,New,Christmas present,13,2
1756,56,Male,Belt,Accessories,20,Delaware,XL,Charcoal,Spring,4.6,Cash,Next Day Air,45,Cash,Monthly,New,Back to school,17,3
1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,PayPal,2-Day Shipping,24,Cash,Weekly,New,Pre-fall shopping,17,1
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,Credit Card,Store Pickup,9,Credit Card,Annually,New,Christmas present,21,7
1778,18,Male,Sneakers,Footwear,44,Minnesota,L,Purple,Winter,4.7,Cash,Free Shipping,4,Cash,Fortnightly,Loyal,Pre-fall shopping,5,8
1779,49,Male,Belt,Accessories,94,Texas,M,Red,Winter,4.9,Debit Card,Store Pickup,8,Debit Card,Bi-Weekly,VIP,Pre-fall shopping,28,2
1785,32,Male,Backpack,Accessories,31,Louisiana,L,Yellow,Summer,4.8,Cash,Standard,4,Debit Card,Quarterly,New,Summer preperation,9,4
1787,45,Male,Jacket,Outerwear,34,Maryland,M,Brown,Spring,4.6,Debit Card,2-Day Shipping,22,Venmo,Monthly,VIP,Christmas present,30,6
1788,20,Male,Sweater,Clothing,38,Montana,L,Gold,Fall,4.9,Bank Transfer,2-Day Shipping,10,Bank Transfer,Quarterly,New,Back to school,20,6
1805,30,Male,Sweater,Clothing,42,Louisiana,L,Peach,Winter,4.4,Debit Card,Next Day Air,39,Credit Card,Weekly,Loyal,Pre-fall shopping,19,6
1806,41,Male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,Venmo,Store Pickup,46,Debit Card,Weekly,VIP,Christmas present,29,4
1813,50,Male,Boots,Footwear,63,Nevada,S,Blue,Summer,4.9,Venmo,Express,18,PayPal,Bi-Weekly,VIP,Christmas present,26,2
1816,51,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,Venmo,2-Day Shipping,48,Credit Card,Every 3 Months,Loyal,Back to school,17,8
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,Credit Card,Free Shipping,20,Cash,Weekly,VIP,Back to school,30,4
1820,51,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,Cash,Next Day Air,50,Cash,Quarterly,VIP,Summer preperation,3,6
1821,19,Male,Shirt,Clothing,94,Washington,XL,Gold,Fall,5.0,PayPal,Express,31,PayPal,Monthly,New,Christmas present,15,8
1823,66,Male,Shirt,Clothing,85,Connecticut,S,Cyan,Summer,4.4,Cash,Standard,4,Cash,Annually,VIP,Christmas present,25,5
1824,62,Male,Socks,Clothing,50,Louisiana,L,Pink,Fall,4.7,Cash,Free Shipping,40,Bank Transfer,Bi-Weekly,Loyal,Pre-fall shopping,4,9
1826,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,Bank Transfer,Next Day Air,41,Credit Card,Weekly,VIP,Summer preperation,30,9
1828,20,Male,T-shirt,Clothing,36,Vermont,S,Pink,Spring,4.9,Cash,2-Day Shipping,31,Bank Transfer,Weekly,Loyal,Back to school,3,2
1830,30,Male,Hat,Accessories,96,Oregon,M,White,Spring,4.9,Venmo,2-Day Shipping,50,Credit Card,Quarterly,VIP,Christmas present,6,9
1831,50,Male,Sunglasses,Accessories,80,Kansas,M,Blue,Winter,4.8,Credit Card,Express,7,Venmo,Annually,VIP,Christmas present,30,7
1833,69,Male,Jewelry,Accessories,29,Louisiana,M,Blue,Fall,4.6,Debit Card,Free Shipping,48,Cash,Monthly,VIP,Pre-fall shopping,12,2
1834,34,Male,Jewelry,Accessories,53,Louisiana,M,Yellow,Spring,4.5,Bank Transfer,2-Day Shipping,19,PayPal,Fortnightly,Loyal,Christmas present,2,6
1838,41,Male,Hat,Accessories,77,Montana,M,Beige,Winter,4.8,PayPal,Free Shipping,8,Venmo,Monthly,Loyal,Christmas present,15,7
1843,61,Male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,Bank Transfer,Express,1,Debit Card,Annually,VIP,Summer preperation,5,9
1844,36,Male,Jacket,Outerwear,76,Kentucky,M,Charcoal,Fall,4.7,Bank Transfer,Next Day Air,32,Credit Card,Monthly,VIP,Pre-fall shopping,20,1
1848,46,Male,Sandals,Footwear,100,Arizona,XL,Cyan,Summer,4.4,Debit Card,Free Shipping,49,Credit Card,Weekly,New,Pre-fall shopping,11,7
1850,30,Male,Skirt,Clothing,40,New Mexico,M,Maroon,Winter,4.5,Credit Card,Store Pickup,35,Bank Transfer,Monthly,VIP,Summer preperation,28,6
1856,60,Male,Shirt,Clothing,76,Rhode Island,XL,Teal,Spring,4.7,Bank Transfer,Standard,9,Cash,Annually,Loyal,Pre-fall shopping,28,4
1859,22,Male,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,Venmo,2-Day Shipping,8,Debit Card,Annually,Loyal,Summer preperation,19,5
1861,18,Male,T-shirt,Clothing,64,Kansas,M,Silver,Summer,4.8,Credit Card,Next Day Air,4,Credit Card,Monthly,Loyal,Summer preperation,24,5
1863,59,Male,Gloves,Accessories,36,New Hampshire,M,Turquoise,Winter,4.6,Debit Card,Express,10,PayPal,Fortnightly,Loyal,Pre-fall shopping,11,9
1869,23,Male,Gloves,Accessories,58,Indiana,M,Silver,Spring,4.7,Bank Transfer,Next Day Air,44,Cash,Fortnightly,New,Pre-fall shopping,22,9
1873,43,Male,T-shirt,Clothing,64,Alaska,M,Lavender,Summer,4.6,Credit Card,Standard,24,Credit Card,Monthly,Loyal,Summer preperation,14,4
1883,44,Male,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5.0,Debit Card,Store Pickup,25,Bank Transfer,Quarterly,VIP,Back to school,9,4
1884,25,Male,Backpack,Accessories,58,Georgia,M,Cyan,Spring,4.9,PayPal,Store Pickup,39,Debit Card,Fortnightly,Loyal,Back to school,18,3
1886,26,Male,Jewelry,Accessories,53,Nevada,S,Maroon,Winter,4.4,Credit Card,Standard,35,Cash,Monthly,VIP,Christmas present,21,1
1887,18,Male,Gloves,Accessories,91,Arkansas,L,Beige,Spring,4.4,Cash,Next Day Air,46,Cash,Bi-Weekly,VIP,Back to school,15,4
1893,39,Male,Jacket,Outerwear,30,California,M,Blue,Fall,4.6,Bank Transfer,2-Day Shipping,12,Venmo,Weekly,Loyal,Summer preperation,6,6
1896,31,Male,Jeans,Clothing,61,Washington,L,Indigo,Fall,4.5,Debit Card,Express,3,Debit Card,Monthly,VIP,Pre-fall shopping,27,3
1903,31,Male,Sandals,Footwear,22,New Mexico,S,Olive,Spring,5.0,Bank Transfer,Store Pickup,21,Venmo,Monthly,VIP,Back to school,29,1
1906,47,Male,Boots,Footwear,35,Idaho,M,Teal,Summer,4.9,Debit Card,2-Day Shipping,14,Bank Transfer,Fortnightly,New,Pre-fall shopping,29,4
1907,23,Male,Backpack,Accessories,30,Vermont,M,Green,Spring,4.6,Bank Transfer,2-Day Shipping,24,PayPal,Fortnightly,Loyal,Back to school,30,3
1908,69,Male,Skirt,Clothing,74,New Mexico,L,Orange,Fall,4.8,Cash,Store Pickup,36,Credit Card,Every 3 Months,Loyal,Pre-fall shopping,17,2
1912,65,Male,Jewelry,Accessories,81,Arizona,M,Gray,Spring,4.9,Credit Card,Express,32,Debit Card,Bi-Weekly,Loyal,Pre-fall shopping,28,8
1916,51,Male,Backpack,Accessories,74,Alabama,M,Magenta,Fall,4.7,PayPal,2-Day Shipping,44,Cash,Weekly,Loyal,Pre-fall shopping,23,9
1919,35,Male,Skirt,Clothing,33,Idaho,S,Purple,Summer,4.6,PayPal,Standard,33,Debit Card,Monthly,Loyal,Summer preperation,23,1
1923,18,Male,Gloves,Accessories,63,Kentucky,S,Peach,Summer,4.6,PayPal,Standard,9,PayPal,Monthly,Loyal,Summer preperation,26,1
1925,30,Male,Jacket,Outerwear,63,Michigan,M,Gray,Fall,4.8,Venmo,Free Shipping,42,PayPal,Quarterly,VIP,Back to school,4,8
1930,59,Male,Jeans,Clothing,33,Hawaii,L,Brown,Fall,4.7,Debit Card,Standard,46,Venmo,Quarterly,New,Summer preperation,17,3
1933,42,Male,Hoodie,Clothing,36,Maryland,M,White,Spring,5.0,Cash,Free Shipping,47,Credit Card,Every 3 Months,New,Back to school,5,3
1936,19,Male,Blouse,Clothing,68,North Carolina,XL,Violet,Spring,4.8,Debit Card,Free Shipping,45,Cash,Fortnightly,Loyal,Back to school,25,5
1938,43,Male,Socks,Clothing,53,Delaware,M,Olive,Summer,4.5,Venmo,2-Day Shipping,11,Bank Transfer,Monthly,VIP,Christmas present,13,3
1947,59,Male,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,Bank Transfer,Standard,41,Credit Card,Quarterly,VIP,Summer preperation,25,5
1950,63,Male,Dress,Clothing,80,Nebraska,L,Gray,Winter,4.7,Venmo,Store Pickup,12,PayPal,Quarterly,Loyal,Summer preperation,4,9
1951,43,Male,Backpack,Accessories,78,Arkansas,L,Blue,Summer,4.6,Cash,Free Shipping,26,PayPal,Every 3 Months,New,Christmas present,16,7
1953,57,Male,Shoes,Footwear,82,Maryland,L,Yellow,Summer,4.6,PayPal,2-Day Shipping,50,Cash,Bi-Weekly,VIP,Christmas present,12,9
1954,25,Male,Skirt,Clothing,33,Colorado,XL,Green,Spring,4.8,Cash,Standard,3,PayPal,Fortnightly,Loyal,Christmas present,10,5
1956,50,Male,Hoodie,Clothing,56,Maine,M,Pink,Winter,4.9,Credit Card,Express,37,Cash,Monthly,Loyal,Pre-fall shopping,19,4
1957,70,Male,Socks,Clothing,37,Oklahoma,M,Pink,Winter,4.9,Cash,Express,20,Credit Card,Fortnightly,Loyal,Christmas present,30,7
1958,68,Male,Gloves,Accessories,54,South Carolina,M,Cyan,Spring,4.5,Venmo,Store Pickup,26,Cash,Bi-Weekly,New,Summer preperation,25,8
1963,40,Male,Hat,Accessories,45,Iowa,M,Silver,Fall,4.4,Debit Card,Standard,20,PayPal,Fortnightly,Loyal,Summer preperation,4,9
1965,40,Male,Pants,Clothing,51,West Virginia,S,Cyan,Summer,4.6,PayPal,Express,50,Debit Card,Monthly,Loyal,Back to school,30,9
1966,67,Male,Sweater,Clothing,90,Indiana,M,White,Fall,4.9,Venmo,Express,25,Debit Card,Quarterly,VIP,Pre-fall shopping,2,6
1974,24,Male,Skirt,Clothing,20,Maryland,XL,Red,Fall,4.5,Debit Card,Standard,9,Venmo,Every 3 Months,Loyal,Pre-fall shopping,21,9
1975,27,Male,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,Credit Card,2-Day Shipping,2,PayPal,Fortnightly,VIP,Back to school,13,8
1981,51,Male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,Venmo,Store Pickup,25,PayPal,Fortnightly,Loyal,Summer preperation,18,4
1982,69,Male,Shoes,Footwear,91,Michigan,L,Violet,Summer,4.7,Cash,Express,42,PayPal,Quarterly,New,Back to school,3,5
1993,33,Male,Hoodie,Clothing,98,New Jersey,L,Gold,Winter,4.9,PayPal,2-Day Shipping,28,Venmo,Monthly,New,Summer preperation,16,9
1994,32,Male,Blouse,Clothing,96,Arkansas,S,Purple,Spring,5.0,Cash,Express,17,Cash,Weekly,New,Christmas present,17,5
1998,42,Male,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,PayPal,Express,10,Debit Card,Bi-Weekly,Loyal,Summer preperation,4,5
2000,39,Male,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,Credit Card,2-Day Shipping,26,Debit Card,Monthly,VIP,Summer preperation,16,6
2007,58,Male,Scarf,Accessories,97,New Mexico,S,Pink,Fall,4.4,Debit Card,Express,2,Credit Card,Annually,VIP,Pre-fall shopping,17,3
2011,24,Male,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,Venmo,2-Day Shipping,3,Debit Card,Bi-Weekly,VIP,Summer preperation,2,5
2014,39,Male,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,PayPal,Standard,25,Debit Card,Quarterly,New,Christmas present,4,1
